timestamp,x_cnc,y_cnc,z_cnc,timestamp_mag,Bx1,By1,Bz1,Bx2,By2,Bz2,Bx3,By3,Bz3,Bx4,By4,Bz4,Bx5,By5,Bz5,timestamp_ft,tx,ty,tz,fx,fy,fz
5.128859758377075195e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,-2.220446049250313081e-16,5.628859758377075195e+00,-1.628048780487744152e-01,-8.539024390243905582e-01,-6.984390243902576234e-01,1.578292682926826007e+00,-1.287073170731709126e+00,1.114682926829263510e+00,-5.528048780487775371e-01,-3.819512195121968490e-01,1.708048780487688434e-01,7.313414634146541138e-01,8.762195121951216192e-01,-1.663536585365857912e+00,-2.087560975609757286e+00,-1.414390243902450273e+00,-2.283512195121961241e+00,5.628859758377075195e+00,-1.150381227682640284e-01,-1.985917808402828597e-02,4.807383391500214334e-03,-3.191300970156146170e-03,4.523998966849430807e-03,-8.244705403183885672e-02
8.259566783905029297e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,-2.220446049250313081e-16,8.759566783905029297e+00,-1.049999999999946393e-01,-4.775675675675685183e-01,-7.844324324324475350e-01,1.602972972972969146e+00,-1.307027027027028998e+00,1.626216216216211041e+00,-7.609459459459425590e-01,-9.259459459459477015e-01,6.733243243243125509e-01,1.193108108108128951e+00,1.198783783783780921e+00,-1.443486486486492471e+00,-2.738918918918919587e+00,-1.125405405405417225e+00,-2.459135135135143813e+00,8.759566783905029297e+00,-1.352913252052826143e-01,2.406918417058280871e-02,3.553392987094020072e-03,9.069117131128075649e-04,4.605440186915565198e-03,-1.236890817693485356e-01
1.127393984794616699e+01,-1.000000000000000000e+00,0.000000000000000000e+00,-2.220446049250313081e-16,1.177393984794616699e+01,-1.128208556149727038e+00,-1.276524064171123518e+00,3.409197860962408511e-01,2.862352941176466103e+00,-1.967967914438504051e+00,3.276139037433149159e+00,-3.090641711229913935e-01,-1.447379679144386699e+00,5.851925133689722669e-01,2.155347593583099297e-01,7.646791443850255998e-01,-1.637620320855620815e+00,-3.876256684491979243e+00,-2.640641711229956723e+00,-2.775475935828886964e+00,1.177393984794616699e+01,-4.990035343994909250e-02,4.061562807304177486e-02,3.180583785775953267e-03,4.011889191060420831e-05,-1.033868532463469870e-03,-9.147316958539859766e-02
1.439662694931030273e+01,-1.000000000000000000e+00,2.000000000000000000e+00,-2.220446049250313081e-16,1.489662694931030273e+01,-9.057106598984719925e-01,-9.756852791878184439e-01,8.030456852776552551e-03,4.395228426395935806e+00,-2.206903553299494281e+00,3.495522842639589456e+00,-8.301776649746162029e-01,-1.687614213197970781e+00,6.270101522842526087e-01,4.992639593908833051e-01,1.730710659898473391e-01,-1.480989847715740826e+00,-3.670355329949243295e+00,-2.642131979695442556e+00,-2.154284263959402423e+00,1.489662694931030273e+01,-6.098208513753820142e-02,-6.265206411575455214e-02,4.766707802491280260e-03,-9.748301747693286640e-03,9.241055562763670272e-04,-9.525256889835619079e-02
1.752030467987060547e+01,-1.000000000000000000e+00,4.000000000000000000e+00,-2.220446049250313081e-16,1.802030467987060547e+01,1.578947368421108055e-01,-2.107894736842117756e-01,-7.246842105263306966e-01,4.579736842105260664e+00,-2.985789473684211437e+00,3.351263157894733169e+00,-4.784210526315756384e-01,-7.855263157894761816e-01,9.347368421051430176e-02,1.729736842105283445e+00,-1.161315789473685189e+00,-2.737894736842156895e-01,-3.267631578947369775e+00,-1.237894736842116483e+00,-1.414210526315799799e+00,1.802030467987060547e+01,-5.934143296786045102e-02,2.327448171808532348e-02,5.387173754111005720e-03,-3.110527434125144337e-03,-1.002135655940755406e-03,-1.478177610582574464e-01
2.083247780799865723e+01,1.000000000000000000e+00,-4.000000000000000000e+00,-2.220446049250313081e-16,2.133247780799865723e+01,5.406250000000057954e-01,-2.745312500000011702e-01,-6.140000000000153113e-01,4.189374999999994742e+00,-3.130781250000001403e+00,2.451343749999994603e+00,-3.139062499999962230e-01,2.785937499999981415e-01,-4.908333333334499032e-02,1.509531250000019753e+00,-1.979843750000003011e+00,9.922395833333292892e-01,-2.255781250000000959e+00,-6.093750000001289108e-02,5.443020833333227504e-01,2.133247780799865723e+01,9.474831282859665083e-02,1.557271299728502957e-02,5.325843649607028135e-03,-2.881661790039894821e-03,-1.438916478170237066e-02,-1.763227298040874469e-01
2.386046481132507324e+01,1.000000000000000000e+00,-2.000000000000000000e+00,-2.220446049250313081e-16,2.436046481132507324e+01,4.002631578947422608e-01,-4.800000000000017586e-01,-4.165789473684357591e-01,5.391315789473681619e+00,-2.459210526315789291e+00,3.363789473684206222e+00,-3.189473684210487603e-01,-3.797368421052651488e-01,-3.957368421052748220e-01,8.818421052631784107e-01,-2.029736842105265726e+00,2.777894736842053680e-01,-2.812894736842107335e+00,-1.349210526315799852e+00,-1.141052631579053955e-01,2.436046481132507324e+01,8.477375196587094708e-02,7.660657863475769588e-03,5.829824418670843597e-03,-2.354130061327227869e-03,-1.540859555212878949e-02,-2.158428285853006001e-01
2.698942995071411133e+01,1.000000000000000000e+00,0.000000000000000000e+00,-2.220446049250313081e-16,2.748942995071411133e+01,-2.041443850267324056e-01,-1.740962566844921566e+00,-1.015176470588251112e+00,9.372192513368942102e-01,-4.358823529411786080e-01,3.360320855614924995e-01,4.633957219251371162e-01,-5.626203208556173063e-01,1.131181818181805854e+00,3.826203208558171670e-02,7.510427807486624863e-01,-2.798689839572197524e+00,-2.124385026737968918e+00,-1.525668449197871590e+00,-4.578417112299476344e+00,2.748942995071411133e+01,1.365949232161124405e-01,1.116675596963115878e-02,7.035096356373487375e-03,-2.309263405849752444e-03,-1.933221837124702441e-02,-2.536232435213585656e-01
3.011904263496398926e+01,1.000000000000000000e+00,2.000000000000000000e+00,-2.220446049250313081e-16,3.061904263496398926e+01,-3.757462686567113463e-01,-1.346417910447762489e+00,-1.875691542288571156e+00,2.262089552238800927e+00,-1.374029850746270043e+00,1.436587064676611458e+00,3.344029850746296217e-01,-3.464179104477631554e-01,-2.372487562189173338e-01,1.963432835821097844e-01,-2.836567164179112366e-01,-3.996492537313437676e+00,-2.668059701492537794e+00,-2.621641791044786896e+00,-3.976328358208965685e+00,3.061904263496398926e+01,1.838436543524487876e-01,-1.288188734745134290e-01,1.230997393192695410e-02,-1.331881100938440109e-02,-2.213446611216504309e-02,-2.600614094252428621e-01
3.323889684677124023e+01,1.000000000000000000e+00,4.000000000000000000e+00,-2.220446049250313081e-16,3.373889684677124023e+01,9.348930481283480587e-01,-8.144919786096268544e-01,-2.035016042780764423e+00,1.846042780748658796e+00,-1.639090909090910486e+00,9.994545454545403773e-01,6.960160427807521311e-01,-1.374866310160447469e-01,-8.797807486631135099e-01,1.389064171123015390e+00,-1.818208556149733868e+00,-1.943235294117652723e+00,-1.039090909090909953e+00,-3.737967914438615202e-01,-3.185582887700544763e+00,3.373889684677124023e+01,9.838438521433158501e-02,-1.708025451381018633e-01,1.266410522994629653e-02,-1.694119619332242269e-02,-1.681812572116181403e-02,-3.012955111062358138e-01
