timestamp,x_cnc,y_cnc,z_cnc,timestamp_mag,timestamp_ft,Bx1,By1,Bz1,Bx2,By2,Bz2,Bx3,By3,Bz3,Bx4,By4,Bz4,Bx5,By5,Bz5,tx,ty,tz,fx,fy,fz
2.158431348800659180e+02,0.000000000000000000e+00,1.000000000000000000e+01,-1.399999999999999911e+00,2.158426859378814697e+02,2.158426859378814697e+02,8.811599999999999966e+01,-6.723600000000000421e+01,8.267680000000000007e+01,-5.883000000000000540e+01,-5.435999999999999943e+00,7.365440000000000964e+01,8.425199999999999534e+01,4.844999999999999574e+01,1.039732000000000056e+02,-1.124819999999999993e+02,-8.924399999999999977e+01,8.409999999999999432e+01,9.140999999999999659e+01,-1.140600000000000023e+02,8.896840000000000259e+01,8.044305786490441035e-02,-2.046874943375587841e-01,-1.443658292293548695e-01,-1.306474552955478458e-02,-1.309407250955700944e-03,-2.821827271580695795e-01
2.188266201019287109e+02,0.000000000000000000e+00,1.200000000000000000e+01,-1.399999999999999911e+00,2.188276982307434082e+02,2.188276982307434082e+02,8.776800000000000068e+01,-6.610800000000000409e+01,8.642439999999999145e+01,-5.654399999999999693e+01,-6.581999999999999851e+00,7.582480000000001041e+01,8.391599999999999682e+01,4.865999999999999659e+01,1.048151999999999902e+02,-1.122300000000000040e+02,-8.947799999999999443e+01,8.590080000000000382e+01,9.077400000000000091e+01,-1.153499999999999943e+02,8.964759999999999707e+01,1.827496451139450084e-01,-1.288331179320812425e-01,-1.269183123111724820e-01,1.458045416511595223e-03,-1.390567159280181077e-02,-3.872557902336120628e-01
2.221142818927764893e+02,2.000000000000000000e+00,4.000000000000000000e+00,-1.399999999999999911e+00,2.221137259006500244e+02,2.221137259006500244e+02,8.763599999999999568e+01,-6.578400000000000603e+01,8.501040000000000418e+01,-5.596200000000000330e+01,-8.082000000000000739e+00,7.672320000000000562e+01,8.148599999999999000e+01,4.936799999999999500e+01,1.014564000000000021e+02,-1.115279999999999916e+02,-8.842199999999999704e+01,8.909479999999999222e+01,8.884800000000001319e+01,-1.128539999999999992e+02,9.203679999999999950e+01,2.856775271892547652e-01,-1.268023726716637767e-01,-1.345955014228820967e-01,-1.466742144897580265e-02,-3.199426136910915597e-02,-4.511994326114654452e-01
2.250987901687622070e+02,2.000000000000000000e+00,6.000000000000000000e+00,-1.399999999999999911e+00,2.250997471809387207e+02,2.250997471809387207e+02,8.783400000000000318e+01,-6.424800000000000466e+01,8.457319999999999993e+01,-5.454000000000000625e+01,-1.037400000000000055e+01,7.551359999999999673e+01,8.069399999999998840e+01,4.914000000000000057e+01,1.022988000000000000e+02,-1.117620000000000005e+02,-9.220199999999999818e+01,8.717759999999999820e+01,8.874600000000000932e+01,-1.128960000000000150e+02,9.484399999999999409e+01,2.657468697428703730e-01,-1.700063323974609353e-01,-1.324950724840164296e-01,-3.387263517361134568e-03,-3.384455777704716006e-02,-5.188796502351761264e-01
2.281833798885345459e+02,2.000000000000000000e+00,8.000000000000000000e+00,-1.399999999999999911e+00,2.281845130920410156e+02,2.281845130920410156e+02,8.814000000000000057e+01,-6.479400000000001114e+01,8.669479999999998654e+01,-5.283599999999999852e+01,-1.109400000000000119e+01,7.852360000000001605e+01,7.927799999999999159e+01,4.926000000000000512e+01,1.006539999999999964e+02,-1.120499999999999972e+02,-9.019800000000000750e+01,8.840760000000000218e+01,8.786400000000000432e+01,-1.133580000000000041e+02,9.670279999999999632e+01,4.064103293418884211e-01,2.496086040511727444e-02,-1.516878098249435647e-01,5.548775545321405368e-04,-3.412501851154957355e-02,-5.040145266056060835e-01
2.311678452491760254e+02,2.000000000000000000e+00,1.000000000000000000e+01,-1.399999999999999911e+00,2.311677932739257812e+02,2.311677932739257812e+02,8.568600000000000705e+01,-6.853800000000001091e+01,9.011039999999999850e+01,-5.273399999999999466e+01,-5.682000000000000384e+00,8.040240000000000009e+01,8.198999999999999488e+01,4.591799999999999926e+01,1.075244000000000142e+02,-1.148880000000000052e+02,-8.869199999999999307e+01,8.879439999999999600e+01,8.662800000000000011e+01,-1.145280000000000058e+02,9.312160000000000082e+01,5.210439950227737649e-01,-1.704638375900686120e-01,-1.330230373144149769e-01,-1.771967437118291896e-02,-5.413695275783538680e-02,-4.896057647466659501e-01
2.342526950836181641e+02,2.000000000000000000e+00,1.200000000000000000e+01,-1.399999999999999911e+00,2.342521991729736328e+02,2.342521991729736328e+02,7.915799999999998704e+01,-7.126800000000000068e+01,9.976120000000000232e+01,-4.857599999999999341e+01,-4.188000000000000611e+00,9.094280000000000541e+01,7.861200000000000898e+01,4.066199999999999903e+01,1.171864000000000203e+02,-1.231200000000000045e+02,-8.112600000000000477e+01,9.374040000000000816e+01,7.906199999999999761e+01,-1.250820000000000078e+02,9.861000000000001364e+01,2.359347400069236877e-01,-4.013499861955642789e-01,-1.332359242439269953e-01,-3.210571482777595936e-02,-3.298390313982963590e-02,-5.776062309741973877e-01
2.376393709182739258e+02,4.000000000000000000e+00,0.000000000000000000e+00,-1.399999999999999911e+00,2.376375491619110107e+02,2.376375491619110107e+02,7.711799999999999500e+01,-7.056000000000000227e+01,1.002171999999999912e+02,-4.695000000000000284e+01,-5.508000000000000007e+00,9.152400000000000091e+01,7.782600000000000762e+01,4.095000000000000284e+01,1.142335999999999956e+02,-1.205399999999999920e+02,-8.200200000000000955e+01,9.230880000000000507e+01,7.924800000000000466e+01,-1.252620000000000005e+02,9.760360000000000014e+01,1.593246459960937500e-01,-4.675765798985958011e-01,-1.349098259210586570e-01,-4.373173043131828308e-02,-1.324353229021653366e-02,-4.673074215650558916e-01
2.407232930660247803e+02,4.000000000000000000e+00,2.000000000000000000e+00,-1.399999999999999911e+00,2.407246379852294922e+02,2.407246379852294922e+02,7.746600000000000819e+01,-7.045199999999999818e+01,1.002164000000000073e+02,-4.640999999999999659e+01,-5.538000000000000256e+00,9.238680000000000803e+01,7.888800000000000523e+01,4.107600000000000051e+01,1.153175999999999988e+02,-1.197060000000000173e+02,-8.185800000000000409e+01,9.452520000000001232e+01,7.920600000000000307e+01,-1.241460000000000150e+02,9.684839999999999804e+01,4.154588132631033270e-02,-1.601950800698250521e-01,-1.362232843041419894e-01,-1.887381557491608214e-02,-1.448660362511873176e-02,-5.146223109960555986e-01
2.437065920829772949e+02,4.000000000000000000e+00,4.000000000000000000e+00,-1.399999999999999911e+00,2.437047369480133057e+02,2.437047369480133057e+02,7.896600000000000819e+01,-6.997200000000000841e+01,9.816479999999999961e+01,-4.642199999999999704e+01,-6.012000000000000455e+00,9.124439999999999884e+01,7.913400000000000034e+01,4.201200000000000045e+01,1.149688000000000017e+02,-1.197660000000000053e+02,-8.330400000000000205e+01,9.302439999999999998e+01,7.734000000000000341e+01,-1.241820000000000164e+02,9.766200000000000614e+01,7.835143566131591575e-02,-1.951197736524045434e-01,-1.417358195781707741e-01,-2.337004929780960027e-02,-8.977470536483452695e-03,-5.587664884328842341e-01
2.466901481151580811e+02,4.000000000000000000e+00,6.000000000000000000e+00,-1.399999999999999911e+00,2.466886289119720459e+02,2.466886289119720459e+02,7.801800000000000068e+01,-7.044599999999999795e+01,9.758400000000000318e+01,-4.500600000000000023e+01,-6.185999999999999943e+00,9.099039999999999395e+01,7.937999999999999545e+01,4.278600000000000136e+01,1.138275999999999897e+02,-1.195619999999999976e+02,-8.389799999999999613e+01,9.433119999999999550e+01,7.842000000000000171e+01,-1.252500000000000000e+02,9.881320000000000903e+01,2.266754883527755671e-01,-6.529367461800575367e-02,-1.350412195920944192e-01,-1.454719327390194099e-02,-1.674299824284389629e-02,-6.528561896085738336e-01
2.497752890586853027e+02,4.000000000000000000e+00,8.000000000000000000e+00,-1.399999999999999911e+00,2.497729730606079102e+02,2.497729730606079102e+02,7.928399999999999181e+01,-7.246200000000001751e+01,9.848400000000000887e+01,-4.951200000000000045e+01,-4.025999999999999801e+00,8.918199999999998795e+01,8.070600000000000307e+01,4.300200000000000244e+01,1.149200000000000017e+02,-1.208699999999999903e+02,-8.281199999999999761e+01,9.072039999999999793e+01,7.937399999999999523e+01,-1.231740000000000066e+02,9.551279999999999859e+01,1.662216553092003002e-01,-8.210899002850055584e-02,-1.441301500797271817e-01,-8.526201399508864104e-03,-2.500749234110116737e-02,-7.542220592498779519e-01
2.527586109638214111e+02,4.000000000000000000e+00,1.000000000000000000e+01,-1.399999999999999911e+00,2.527579891681671143e+02,2.527579891681671143e+02,8.045400000000000773e+01,-7.186200000000000898e+01,9.735200000000000387e+01,-5.031000000000000227e+01,-2.759999999999999787e+00,8.865959999999999752e+01,8.119800000000000750e+01,4.248599999999999710e+01,1.133232000000000141e+02,-1.200960000000000036e+02,-8.277599999999999625e+01,8.956839999999999691e+01,8.137800000000000011e+01,-1.213259999999999934e+02,9.592040000000000077e+01,2.681189988553523973e-01,-2.233511376380920566e-01,-1.252813246846199158e-01,-1.359875437803566463e-02,-4.065963238477707242e-02,-7.595033633708954124e-01
2.558444721698760986e+02,4.000000000000000000e+00,1.200000000000000000e+01,-1.399999999999999911e+00,2.558458349704742432e+02,2.558458349704742432e+02,7.936199999999999477e+01,-7.150200000000000955e+01,9.556160000000001276e+01,-4.840200000000000102e+01,-3.701999999999999957e+00,8.933680000000001087e+01,8.091599999999999682e+01,4.225800000000000267e+01,1.155696000000000083e+02,-1.205159999999999911e+02,-8.238599999999999568e+01,9.117600000000000193e+01,7.983599999999999852e+01,-1.220640000000000072e+02,9.603559999999998809e+01,1.534144191443920224e-01,-1.123905467987060536e-01,-1.383519393205642767e-01,8.014720387291163900e-04,-2.519747415557503645e-02,-7.160479086637496771e-01
2.589293429851531982e+02,4.000000000000000000e+00,1.400000000000000000e+01,-1.399999999999999911e+00,2.589278972148895264e+02,2.589278972148895264e+02,7.860000000000000853e+01,-7.249799999999999045e+01,9.553239999999999554e+01,-4.581000000000000227e+01,-3.312000000000000277e+00,8.839719999999999800e+01,7.985999999999999943e+01,4.166400000000000148e+01,1.141659999999999968e+02,-1.214220000000000113e+02,-8.259600000000000364e+01,9.142799999999999727e+01,7.905000000000001137e+01,-1.252199999999999989e+02,9.489320000000000732e+01,5.681039594113827113e-02,4.484632561914622673e-02,-1.355266910791396995e-01,-1.850612285779789116e-03,-1.091521453112363760e-02,-6.962155497074127286e-01
2.619140799045562744e+02,4.000000000000000000e+00,1.600000000000000000e+01,-1.399999999999999911e+00,2.619123508930206299e+02,2.619123508930206299e+02,7.963800000000000523e+01,-7.130400000000000205e+01,9.590919999999999845e+01,-4.600799999999999557e+01,-4.692000000000000171e+00,9.004279999999999973e+01,7.983599999999999852e+01,4.177799999999999869e+01,1.148428000000000111e+02,-1.201200000000000045e+02,-8.432400000000001228e+01,9.049800000000000466e+01,7.959600000000000364e+01,-1.226400000000000148e+02,9.524119999999999209e+01,2.865434226393699935e-01,3.849580669403076527e-01,-1.421695017814636197e-01,2.955961655825376649e-02,-2.368531474145129170e-02,-4.915770226716995595e-01
2.653044121265411377e+02,6.000000000000000000e+00,0.000000000000000000e+00,-1.399999999999999911e+00,2.653053009510040283e+02,2.653053009510040283e+02,7.984799999999999898e+01,-7.080599999999999739e+01,9.535640000000000782e+01,-4.599000000000000199e+01,-3.233999999999999986e+00,9.043039999999999168e+01,7.982400000000001228e+01,4.323599999999999710e+01,1.126276000000000010e+02,-1.191719999999999970e+02,-8.419200000000000728e+01,9.143720000000000425e+01,8.009999999999999432e+01,-1.218659999999999997e+02,9.621959999999999980e+01,1.820012302254326794e-02,-6.265855175256729304e-01,-1.260594573616981573e-01,-4.969428446143865641e-02,-1.099101468920707717e-02,-6.035977411270141424e-01
2.683886070251464844e+02,6.000000000000000000e+00,2.000000000000000000e+00,-1.399999999999999911e+00,2.683896760940551758e+02,2.683896760940551758e+02,8.312400000000000944e+01,-7.429800000000000182e+01,9.385759999999999081e+01,-5.360399999999999920e+01,5.940000000000000835e-01,8.528040000000000020e+01,8.092199999999999704e+01,4.330199999999999960e+01,1.147267999999999972e+02,-1.220940000000000083e+02,-8.145600000000000307e+01,8.954040000000000532e+01,8.077800000000000580e+01,-1.225020000000000095e+02,9.349800000000000466e+01,3.224984622001648149e-01,-1.696076327562332231e-01,-1.325561988353729237e-01,-1.605874762870371578e-02,-4.093426458537578749e-02,-6.814301455020905784e-01
2.714724180698394775e+02,6.000000000000000000e+00,4.000000000000000000e+00,-1.399999999999999911e+00,2.714743340015411377e+02,2.714743340015411377e+02,8.059200000000001296e+01,-7.349399999999999977e+01,9.389600000000001501e+01,-5.234400000000000119e+01,-3.479999999999999760e-01,8.689719999999999800e+01,8.145000000000000284e+01,4.182600000000000051e+01,1.143708000000000027e+02,-1.220340000000000202e+02,-8.196600000000000819e+01,8.734319999999999595e+01,8.009999999999999432e+01,-1.227180000000000035e+02,9.400200000000000955e+01,1.957129269838333019e-01,-1.063121946156024983e-01,-1.256943550705909851e-01,-1.303213737905025565e-02,-3.116653859615325928e-02,-8.329819726943969993e-01
2.745559720993041992e+02,6.000000000000000000e+00,6.000000000000000000e+00,-1.399999999999999911e+00,2.745556678771972656e+02,2.745556678771972656e+02,8.001600000000000534e+01,-7.271399999999999864e+01,9.373120000000000118e+01,-5.122800000000000153e+01,-1.128000000000000114e+00,8.815519999999999357e+01,8.114399999999999125e+01,4.162800000000000722e+01,1.162087999999999965e+02,-1.213500000000000085e+02,-8.362800000000000011e+01,8.752639999999999532e+01,8.007000000000000739e+01,-1.236659999999999968e+02,9.332519999999999527e+01,2.906250673532486117e-01,-6.720213755965233349e-02,-1.405390036106109741e-01,-3.469124187831767146e-03,-2.729911502450704797e-02,-7.844719731807708873e-01
2.776423330307006836e+02,6.000000000000000000e+00,8.000000000000000000e+00,-1.399999999999999911e+00,2.776410329341888428e+02,2.776410329341888428e+02,8.181000000000000227e+01,-7.157399999999999807e+01,9.431120000000001369e+01,-4.948799999999999955e+01,-3.258000000000000007e+00,8.737160000000000082e+01,8.080199999999999250e+01,4.333200000000000074e+01,1.141760000000000019e+02,-1.201320000000000050e+02,-8.430599999999999739e+01,8.993600000000000705e+01,8.222399999999998954e+01,-1.215540000000000020e+02,9.493160000000000309e+01,1.273256149515509528e-01,-4.896991410292685087e-02,-1.255231103301048257e-01,-5.413763662800193457e-03,-3.034032002091407998e-02,-8.130741488933563854e-01
2.807268230915069580e+02,6.000000000000000000e+00,1.000000000000000000e+01,-1.399999999999999911e+00,2.807257399559020996e+02,2.807257399559020996e+02,8.196000000000000796e+01,-7.154400000000001114e+01,9.418520000000000891e+01,-5.055600000000000449e+01,-3.648000000000000131e+00,8.503879999999999484e+01,8.113200000000000500e+01,4.345799999999999841e+01,1.127624000000000137e+02,-1.196580000000000013e+02,-8.407200000000000273e+01,9.031480000000000530e+01,8.312399999999999523e+01,-1.199879999999999995e+02,9.403239999999999554e+01,6.019720563665032637e-02,-6.705577004700899457e-02,-1.385852006077766541e-01,-5.598030686378478726e-03,-1.430135386995971293e-02,-8.189310455322265092e-01
2.838123590946197510e+02,6.000000000000000000e+00,1.200000000000000000e+01,-1.399999999999999911e+00,2.838142709732055664e+02,2.838142709732055664e+02,7.996800000000000352e+01,-7.039199999999999591e+01,9.452519999999999811e+01,-4.729800000000000182e+01,-1.800000000000000266e+00,8.663599999999999568e+01,8.100000000000000000e+01,4.289399999999999835e+01,1.127424000000000035e+02,-1.206300000000000097e+02,-8.416200000000000614e+01,9.128280000000000882e+01,8.176200000000000045e+01,-1.234739999999999895e+02,9.506839999999999691e+01,1.975128465797752059e-02,1.223783284425735418e-01,-1.316283634305000227e-01,-5.662205989938229496e-03,-1.783633178099989711e-02,-7.843892228603364103e-01
2.868965890407562256e+02,6.000000000000000000e+00,1.400000000000000000e+01,-1.399999999999999911e+00,2.868986270427703857e+02,2.868986270427703857e+02,8.290200000000000102e+01,-7.062000000000000455e+01,9.403159999999999741e+01,-4.923600000000000421e+01,-5.028000000000000469e+00,8.686920000000000641e+01,8.032200000000000273e+01,4.219800000000000750e+01,1.137207999999999970e+02,-1.184759999999999991e+02,-8.570400000000000773e+01,9.105920000000000414e+01,8.304599999999999227e+01,-1.200900000000000034e+02,9.664440000000000452e+01,1.275326529145240639e-01,1.473657426238060009e-01,-1.330745506286621360e-01,1.308962717652320876e-02,-2.011285647749901095e-02,-8.544590902328491611e-01
2.899827561378479004e+02,6.000000000000000000e+00,1.600000000000000000e+01,-1.399999999999999911e+00,2.899831521511077881e+02,2.899831521511077881e+02,8.279400000000001114e+01,-7.172400000000000375e+01,9.410880000000000223e+01,-4.735800000000000409e+01,-1.673999999999999932e+00,8.745879999999999654e+01,8.163599999999999568e+01,4.445400000000000063e+01,1.098584000000000032e+02,-1.182180000000000035e+02,-8.744400000000000261e+01,9.065279999999999916e+01,8.340600000000000591e+01,-1.175880000000000081e+02,9.992640000000000100e+01,1.330199393630027704e-01,3.204967331886291459e-01,-1.410261577367782349e-01,2.434972651302814289e-02,-2.059629678726196400e-02,-6.944868206977843350e-01
2.933700950145721436e+02,8.000000000000000000e+00,0.000000000000000000e+00,-1.399999999999999911e+00,2.933692159652709961e+02,2.933692159652709961e+02,8.419800000000000750e+01,-7.103399999999999181e+01,9.399280000000000257e+01,-4.632600000000000051e+01,-3.012000000000000455e+00,8.857200000000000273e+01,8.231999999999999318e+01,4.521600000000000819e+01,1.137396000000000100e+02,-1.191899999999999977e+02,-8.765999999999999659e+01,9.382800000000000296e+01,8.320799999999999841e+01,-1.183140000000000072e+02,9.932639999999999247e+01,2.810498988628387651e-01,-5.382643139362335294e-01,-1.274151557683944613e-01,-4.331336021423340399e-02,-3.279545918107033137e-02,-7.431474256515502308e-01
2.964542891979217529e+02,8.000000000000000000e+00,2.000000000000000000e+00,-1.399999999999999911e+00,2.964544720649719238e+02,2.964544720649719238e+02,8.361000000000001364e+01,-7.393200000000000216e+01,9.188239999999998986e+01,-5.570400000000000063e+01,3.780000000000000582e-01,8.327639999999999532e+01,8.240999999999999659e+01,4.343399999999999750e+01,1.154827999999999975e+02,-1.213859999999999957e+02,-8.304000000000002046e+01,8.750679999999999836e+01,8.265600000000000591e+01,-1.221059999999999945e+02,9.281120000000001369e+01,1.930243954062461631e-01,-1.661103591322898865e-01,-1.299815154075622536e-01,-1.487087558954954154e-02,-2.588984511792660065e-02,-8.478783035278321112e-01
2.995400249958038330e+02,8.000000000000000000e+00,4.000000000000000000e+00,-1.399999999999999911e+00,2.995391900539398193e+02,2.995391900539398193e+02,8.119800000000000750e+01,-7.411199999999999477e+01,9.100079999999999814e+01,-5.198999999999999488e+01,-1.764000000000000012e+00,8.264799999999999613e+01,8.176800000000000068e+01,4.496399999999999864e+01,1.118528000000000020e+02,-1.193940000000000055e+02,-8.475000000000000000e+01,8.878520000000000323e+01,8.364600000000001501e+01,-1.199819999999999993e+02,9.360480000000001155e+01,4.422182691097259477e-01,6.207606360316277050e-02,-1.283982795476913408e-01,3.547044401930179742e-03,-4.748291745781899054e-02,-9.279588747024536399e-01
3.026237900257110596e+02,8.000000000000000000e+00,6.000000000000000000e+00,-1.399999999999999911e+00,3.026247301101684570e+02,3.026247301101684570e+02,8.013599999999999568e+01,-7.254600000000002069e+01,9.004359999999999786e+01,-5.135999999999999943e+01,-1.721999999999999975e+00,8.675280000000000769e+01,8.125800000000000978e+01,4.341600000000000392e+01,1.120560000000000116e+02,-1.192920000000000016e+02,-8.515800000000000125e+01,8.659720000000000084e+01,8.077199999999999136e+01,-1.225800000000000125e+02,9.314000000000000057e+01,5.407595849037170055e-01,2.742542801541276304e-02,-1.418142247200012140e-01,2.467497639008798052e-03,-5.507592201232910240e-02,-9.611014556884766025e-01
3.057089359760284424e+02,8.000000000000000000e+00,8.000000000000000000e+00,-1.399999999999999911e+00,3.057082831859588623e+02,3.057082831859588623e+02,7.999799999999999045e+01,-7.234199999999999875e+01,9.115600000000000591e+01,-4.939199999999999591e+01,1.200000000000003841e-02,8.601680000000000348e+01,8.202000000000001023e+01,4.384199999999999875e+01,1.126260000000000048e+02,-1.186919999999999931e+02,-8.602199999999999136e+01,8.731360000000000809e+01,8.167199999999999704e+01,-1.212120000000000033e+02,9.573480000000000700e+01,3.645181703567504927e-01,-3.545996049419045809e-02,-1.272783339023590143e-01,-2.118867242788837618e-03,-3.752980187535286116e-02,-8.992240476608276412e-01
3.086927371025085449e+02,8.000000000000000000e+00,1.000000000000000000e+01,-1.399999999999999911e+00,3.086917080879211426e+02,3.086917080879211426e+02,8.251800000000000068e+01,-7.151999999999999602e+01,9.152439999999999998e+01,-4.752000000000000313e+01,-2.435999999999999943e+00,8.669480000000000075e+01,8.146200000000000330e+01,4.434600000000000364e+01,1.109724000000000075e+02,-1.178700000000000045e+02,-8.767799999999999727e+01,8.889079999999999870e+01,8.191199999999999193e+01,-1.193820000000000050e+02,9.521320000000000050e+01,1.592675857245922089e-01,-4.852378811687231563e-02,-1.265902557969093289e-01,-2.905761236324906453e-03,-2.136270403861999234e-02,-8.672070622444152388e-01
3.117778570652008057e+02,8.000000000000000000e+00,1.200000000000000000e+01,-1.399999999999999911e+00,3.117786760330200195e+02,3.117786760330200195e+02,8.487000000000000455e+01,-7.025400000000000489e+01,9.247200000000000841e+01,-4.811400000000000432e+01,-2.766000000000000014e+00,8.637399999999999523e+01,8.090399999999999636e+01,4.542000000000000171e+01,1.097236000000000047e+02,-1.180919999999999987e+02,-8.976599999999999113e+01,9.332480000000001041e+01,8.372400000000000375e+01,-1.173240000000000123e+02,9.891040000000000987e+01,2.615491330623626598e-01,1.516172119975089938e-01,-1.308285337686538596e-01,1.248178085312247332e-02,-3.053823471069335924e-02,-8.639962244033814187e-01
3.147600591182708740e+02,8.000000000000000000e+00,1.400000000000000000e+01,-1.399999999999999911e+00,3.147596552371978760e+02,3.147596552371978760e+02,8.557200000000000273e+01,-7.045799999999999841e+01,9.177680000000000859e+01,-4.878600000000000136e+01,-1.062000000000000055e+00,8.714959999999999241e+01,8.202000000000001023e+01,4.591799999999999926e+01,1.089192000000000036e+02,-1.168319999999999936e+02,-8.748600000000000421e+01,9.404080000000000439e+01,8.520599999999998886e+01,-1.160579999999999927e+02,9.860080000000000666e+01,1.257036344707012088e-01,3.219869410991668679e-01,-1.335274106264114358e-01,2.531304895877838079e-02,-1.739677827805280810e-02,-7.916572117805480424e-01
3.178437230587005615e+02,8.000000000000000000e+00,1.600000000000000000e+01,-1.399999999999999911e+00,3.178441500663757324e+02,3.178441500663757324e+02,8.481000000000000227e+01,-7.519200000000000728e+01,9.249240000000000350e+01,-5.679600000000000648e+01,2.760000000000000231e-01,8.101200000000000045e+01,8.302199999999999136e+01,4.327199999999999847e+01,1.134412000000000091e+02,-1.208040000000000020e+02,-8.397599999999999909e+01,8.553360000000000696e+01,8.431199999999999761e+01,-1.212540000000000049e+02,8.773959999999999582e+01,3.629032659530639915e-01,5.418149709701538530e-01,-1.496454232931136996e-01,4.017938613891601507e-02,-3.211779713630676103e-02,-6.472886514663697133e-01
3.212335031032562256e+02,1.000000000000000000e+01,0.000000000000000000e+00,-1.399999999999999911e+00,3.212320561408996582e+02,3.212320561408996582e+02,8.355000000000001137e+01,-7.203600000000000136e+01,9.065319999999999823e+01,-5.434799999999999898e+01,-1.164000000000000146e+00,8.195080000000000098e+01,8.284800000000001319e+01,4.572599999999999909e+01,1.103919999999999959e+02,-1.189260000000000161e+02,-8.550000000000000000e+01,8.702320000000000277e+01,8.549399999999999977e+01,-1.198499999999999943e+02,9.090440000000000964e+01,3.484766364097595659e-01,-5.075729119777679932e-01,-1.166834071278572138e-01,-4.255818083882331737e-02,-3.578840561211109328e-02,-7.019287490844726696e-01
3.243193032741546631e+02,1.000000000000000000e+01,2.000000000000000000e+00,-1.399999999999999911e+00,3.243204128742218018e+02,3.243204128742218018e+02,8.391599999999999682e+01,-7.232400000000001228e+01,8.879480000000000928e+01,-5.173199999999999932e+01,-1.356000000000000094e+00,8.601720000000000255e+01,8.295000000000000284e+01,4.532999999999999829e+01,1.100912000000000006e+02,-1.185660000000000025e+02,-8.613000000000000966e+01,8.574479999999999791e+01,8.379599999999999227e+01,-1.204680000000000035e+02,9.334399999999999409e+01,1.772799116373062200e-01,-4.238260798156261167e-02,-1.390532803535461381e-01,-4.542058276419992657e-03,-2.375587224960327287e-02,-8.048180389404295809e-01
3.274138958454132080e+02,1.000000000000000000e+01,4.000000000000000000e+00,-1.399999999999999911e+00,3.274135720729827881e+02,3.274135720729827881e+02,8.287200000000001410e+01,-7.003800000000001091e+01,9.153439999999999088e+01,-5.083200000000000074e+01,-1.800000000000001044e-01,8.427400000000000091e+01,8.303399999999999181e+01,4.527600000000000335e+01,1.115232000000000028e+02,-1.174799999999999898e+02,-8.687399999999999523e+01,8.589080000000001291e+01,8.416800000000000637e+01,-1.179900000000000091e+02,9.250199999999999534e+01,2.214911365509033281e-01,6.599616613239051022e-02,-1.377683949470520086e-01,4.356531162920874133e-03,-2.899033434689044994e-02,-8.831469821929931463e-01
3.304056150913238525e+02,1.000000000000000000e+01,6.000000000000000000e+00,-1.399999999999999911e+00,3.304048151969909668e+02,3.304048151969909668e+02,8.271600000000000819e+01,-7.017000000000000171e+01,9.078879999999999484e+01,-5.004000000000000625e+01,-4.860000000000000320e+00,8.279320000000001301e+01,8.333400000000000318e+01,4.453200000000000358e+01,1.097035999999999945e+02,-1.172939999999999969e+02,-8.704200000000000159e+01,8.955880000000000507e+01,8.502599999999999625e+01,-1.180859999999999985e+02,9.591000000000001080e+01,4.593751513957977650e-01,2.171811014413833618e-01,-1.311667823791504150e-01,1.844953089952468955e-02,-4.452888473868370223e-02,-9.014377355575562412e-01
3.334011211395263672e+02,1.000000000000000000e+01,8.000000000000000000e+00,-1.399999999999999911e+00,3.334010529518127441e+02,3.334010529518127441e+02,8.404200000000000159e+01,-6.856799999999999784e+01,8.989799999999999613e+01,-4.876800000000000068e+01,-3.648000000000000131e+00,8.422520000000000095e+01,8.190000000000000568e+01,4.588200000000000500e+01,1.099947999999999979e+02,-1.178220000000000027e+02,-8.867400000000000659e+01,9.223040000000000305e+01,8.687400000000000944e+01,-1.145399999999999920e+02,9.554120000000000346e+01,6.000039064884186146e-01,3.133771336078643444e-01,-1.450844568014144909e-01,2.362589150667190885e-02,-5.533107131719589011e-02,-8.375625729560851607e-01
3.363885381221771240e+02,1.000000000000000000e+01,1.000000000000000000e+01,-1.399999999999999911e+00,3.363895790576934814e+02,3.363895790576934814e+02,8.584799999999999898e+01,-6.833400000000000318e+01,9.141759999999999309e+01,-4.972199999999999420e+01,-4.128000000000000114e+00,8.358639999999999759e+01,8.156399999999999295e+01,4.582200000000000273e+01,1.091512000000000171e+02,-1.171979999999999933e+02,-9.041400000000001569e+01,9.230799999999999272e+01,8.701200000000000045e+01,-1.148640000000000043e+02,9.850360000000000582e+01,4.022128999233245961e-01,2.341468012332916238e-01,-1.307141923904419079e-01,1.825957547873258494e-02,-4.004467189311981812e-02,-7.858367967605591753e-01
3.393811461925506592e+02,1.000000000000000000e+01,1.200000000000000000e+01,-1.399999999999999911e+00,3.393809850215911865e+02,3.393809850215911865e+02,8.520000000000000284e+01,-7.363800000000000523e+01,8.810800000000000409e+01,-5.786400000000000432e+01,1.235999999999999988e+00,8.071119999999999095e+01,8.473799999999999955e+01,4.511400000000000432e+01,1.111452000000000027e+02,-1.186500000000000057e+02,-8.512199999999999989e+01,8.196999999999999886e+01,8.563200000000000500e+01,-1.187040000000000077e+02,8.931719999999999970e+01,2.653393423557281472e-01,2.247385895252227983e-01,-1.364936360716819674e-01,1.805352538824081532e-02,-2.748619124293327429e-02,-7.569873261451721680e-01
