timestamp,x_cnc,y_cnc,z_cnc,timestamp_mag,Bx1,By1,Bz1,Bx2,By2,Bz2,Bx3,By3,Bz3,Bx4,By4,Bz4,Bx5,By5,Bz5,timestamp_ft,tx,ty,tz,fx,fy,fz
5.439118146896362305e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,-2.220446049250313081e-16,5.939118146896362305e+00,-2.790000000000008029e+00,-6.228571428571495483e-01,2.251238095238091486e+00,2.793571428571427706e+00,-2.692857142857143060e+00,1.725190476190469724e+00,-7.142857142856939671e-03,-1.097142857142856309e+00,-1.607428571428577646e+00,5.714285714287595241e-02,-4.785714285715451932e-02,-2.366666666666314076e-02,-1.913571428571430033e+00,-1.325000000000008171e+00,-1.929761904761898350e+00,5.939118146896362305e+00,-2.698032057170556691e-02,5.082944337101209624e-03,-2.998778237555856617e-03,2.158247493207454334e-03,9.221003496176782572e-04,-1.800773602555550551e-02
8.575466156005859375e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,-2.220446049250313081e-16,9.075466156005859375e+00,-1.988571428571436872e+00,-3.428571428572092794e-02,1.018047619047615981e+00,3.125000000000000888e+00,-3.087857142857143966e+00,1.618714285714279999e+00,2.357142857142853765e-01,-7.742857142857142438e-01,-2.008714285714290781e+00,1.183571428571447370e+00,-1.132142857142869774e+00,-4.466190476190445291e-01,-1.136428571428572010e+00,-2.207142857142931347e-01,-2.397666666666658841e+00,9.075466156005859375e+00,-2.622353186986099011e-02,6.976598785037099867e-04,-1.377677865431386605e-03,3.183595241890067006e-03,5.069133260154297166e-04,-3.677786220796407102e-02
1.167252993583679199e+01,-1.000000000000000000e+00,0.000000000000000000e+00,-2.220446049250313081e-16,1.217252993583679199e+01,-2.077676056338036314e+00,8.408450704224663952e-02,1.378910798122061632e+00,3.650352112676054528e+00,-3.316056338028170458e+00,2.249708920187787342e+00,3.066901408450704580e-01,-4.071126760563378855e-01,-2.000061032863855726e+00,5.906338028169220156e-01,-1.715704225352125079e+00,1.424694835680780647e-01,-1.408450704225352679e+00,-2.110563380281774704e-01,-2.186535211267598200e+00,1.217252993583679199e+01,4.815949873447837419e-03,-1.234124538449334757e-02,-1.057810467277640366e-03,1.578659240479969757e-03,-1.130407329866346200e-03,-3.015794784569580597e-02
1.479133510589599609e+01,-1.000000000000000000e+00,2.000000000000000000e+00,-2.220446049250313081e-16,1.529133510589599609e+01,-2.641456310679620056e+00,-3.074271844660261821e-01,1.130029126213588198e+00,4.942718446601944926e+00,-3.478106796116505528e+00,2.927650485436886996e+00,7.864077669902899692e-02,-7.982038834951451500e-01,-1.646485436893211363e+00,1.495631067961351313e-01,-1.589271844660206989e+00,7.416601941747604787e-01,-2.764805825242718562e+00,-1.300776699029134731e+00,-2.286718446601932797e+00,1.529133510589599609e+01,-3.677347301306584364e-03,-4.203668664598347177e-02,-1.265258314691608717e-03,-6.962223918837249365e-04,-1.387781810796599171e-03,-3.951380341404200219e-02
1.780101513862609863e+01,-1.000000000000000000e+00,4.000000000000000000e+00,-2.220446049250313081e-16,1.830101513862609863e+01,-2.940688073394505331e+00,-5.453669724770707772e-01,9.631100917431171249e-01,6.196788990825688792e+00,-3.681055045871564957e+00,3.246825688073387006e+00,2.415137614678896649e-01,-8.185321100917427595e-01,-2.139944954128445875e+00,5.189449541284598677e-01,-2.168669724770656337e+00,6.404862385321130613e-01,-2.280963302752292421e+00,-9.359174311926691248e-01,-2.104733944954121139e+00,1.830101513862609863e+01,-2.382792638512443509e-02,-4.061585213271301509e-02,1.400443298289329999e-03,1.098594542832004328e-04,-7.390505037686486431e-04,-4.517835068875291488e-02
2.112144112586975098e+01,1.000000000000000000e+00,-4.000000000000000000e+00,-2.220446049250313081e-16,2.162144112586975098e+01,-2.128106796116515653e+00,-2.062135922330164128e-01,9.987184466019384255e-01,7.114077669902913570e+00,-3.752621359223301756e+00,2.470126213592225728e+00,1.063834951456311018e+00,-5.142233009708737645e-01,-2.336194174757288522e+00,2.937378640776880934e-01,-2.923252427184476865e+00,1.560203883495148824e+00,-1.822572815533979096e+00,-4.430097087378725984e-01,-1.784922330097081344e+00,2.162144112586975098e+01,3.106428370856253313e-03,-2.045628416885450843e-02,-2.445071143696163091e-03,1.285825174265694528e-03,-3.206810968465139723e-03,-5.622478174090891206e-02
2.413505005836486816e+01,1.000000000000000000e+00,-2.000000000000000000e+00,-2.220446049250313081e-16,2.463505005836486816e+01,-2.450885167464124326e+00,-1.623301435406704352e+00,5.196842105263124179e-01,2.607775119617225190e+00,-1.884258373205740744e+00,3.540382775119550463e-01,1.504665071770336038e+00,-1.046626794258372239e+00,-1.683440191387566065e+00,-5.353349282296454570e-01,-1.111722488038396489e-01,-2.126995215311000997e+00,-1.135406698564593642e+00,-8.519856459330215070e-01,-5.076200956937792164e+00,2.463505005836486816e+01,2.493995465070863483e-03,-1.977588334187651425e-02,-2.036137784690301815e-03,8.674338707281499831e-04,-4.016706540525564507e-03,-7.161852627587124431e-02
2.724099302291870117e+01,1.000000000000000000e+00,0.000000000000000000e+00,-2.220446049250313081e-16,2.774099302291870117e+01,-2.817054794520559291e+00,-1.303972602739732922e+00,3.365479452054757070e-01,3.770205479452053865e+00,-2.276301369863011459e+00,1.399515981735153458e+00,1.359246575342464736e+00,-4.419863013698628884e-01,-1.749904109589047518e+00,-3.478767123287483387e-01,-1.382123287671245038e+00,-1.707041095890408089e+00,-2.005479452054794276e+00,-5.555479452054872258e-01,-4.192584474885834744e+00,2.774099302291870117e+01,5.793181287175781791e-02,-6.216010616148168882e-02,-3.675545794827140634e-04,-3.106066734172811730e-03,-8.124596690099909063e-03,-1.174659177480205513e-01
3.035767006874084473e+01,1.000000000000000000e+00,2.000000000000000000e+00,-2.220446049250313081e-16,3.085767006874084473e+01,-2.729928909952615168e+00,-7.117535545023766508e-01,-6.191658767772549865e-01,4.402962085308058882e+00,-2.544028436018956008e+00,1.498606635071083826e+00,1.579976303317534692e+00,-2.756161137440755193e-01,-2.428203791469201178e+00,2.487440758294030829e-01,-2.147701421800959132e+00,-1.417526066350708769e+00,-1.228436018957345999e+00,-6.951895734597245413e-01,-4.570113744075823270e+00,3.085767006874084473e+01,1.087990107751888452e-01,-7.939134231146192933e-02,-3.222021434270731181e-04,-2.791325780960302819e-03,-1.262565093209870419e-02,-1.384324876624666856e-01
3.347711801528930664e+01,1.000000000000000000e+00,4.000000000000000000e+00,-2.220446049250313081e-16,3.397711801528930664e+01,-1.626160714285722841e+00,-8.603571428571493707e-01,-2.251160714285747877e-01,4.657366071428570287e+00,-3.021696428571428950e+00,1.634035714285708041e+00,1.365401785714284832e+00,2.833928571428573906e-01,-2.863142857142864539e+00,7.182589285714480187e-01,-3.262098214285726439e+00,-2.479999999999966120e-01,-6.482142857142855208e-01,6.036160714285629947e-01,-2.851946428571421333e+00,3.397711801528930664e+01,3.060742554787013528e-02,-1.150554973099913170e-01,2.390900524921692975e-03,-5.071545986092269691e-03,-8.504247881605159903e-03,-1.460852582207215478e-01
