timestamp,x_cnc,y_cnc,z_cnc,timestamp_mag,Bx1,By1,Bz1,Bx2,By2,Bz2,Bx3,By3,Bz3,Bx4,By4,Bz4,Bx5,By5,Bz5,timestamp_ft,tx,ty,tz,fx,fy,fz
5.017122030258178711e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,-2.220446049250313081e-16,5.517122030258178711e+00,-3.087418032786889199e+00,1.025163934426232215e+00,1.954688524590168841e+00,2.241024590163934960e+00,-1.267500000000000959e+00,1.092385245901643875e+00,-1.062909836065577096e+00,-1.431147540983606081e+00,6.387049180327831754e-01,4.474180327868750862e-01,6.275409836065640734e-01,-8.134836065573908259e-01,-2.703565573770494002e+00,-9.746311475410041059e-01,1.321483606557364077e+00,5.517122030258178711e+00,-5.555023350312274233e-02,-5.500270958405288971e-03,2.092167974423721211e-03,-7.434058905455024008e-04,3.865287248675984230e-04,-9.049342098224730235e-02
8.145625114440917969e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,-2.220446049250313081e-16,8.645625114440917969e+00,-3.538037974683550857e+00,1.325189873417724096e+00,1.298468354430384331e+00,3.369430379746836124e+00,-2.345822784810125849e+00,1.603084388185660902e+00,-9.136075949367113980e-01,-1.400632911392404090e+00,7.444599156118107963e-01,8.369620253164449242e-01,6.797468354431053517e-02,-1.030316455696216549e+00,-2.816708860759496336e+00,-1.568797468354451441e+00,1.502704641350197434e+00,8.645625114440917969e+00,-7.005424102296199662e-02,-4.190099123389581792e-01,-8.044240320756618559e-03,-2.690925731794669221e-02,1.541907658796801747e-03,-1.824193989222118728e-01
1.123364019393920898e+01,-1.000000000000000000e+00,0.000000000000000000e+00,-2.220446049250313081e-16,1.173364019393920898e+01,-3.036630901287558526e+00,1.294120171673821762e+00,1.013145922746786054e+00,4.660493562231761366e+00,-2.874849785407723957e+00,2.533901287553652182e+00,-1.030364806866956640e+00,-1.033905579399139407e+00,4.053776824034298065e-01,2.018884120171579588e-01,-9.395278969957007176e-01,-5.723390557940059020e-01,-3.534721030042923040e+00,-1.388819742489290521e+00,2.228450643776810569e+00,1.173364019393920898e+01,-2.291507529379386426e-02,-1.052397906577998317e-02,2.059911481208271408e-04,1.306793696060097793e-04,-2.971071587063744447e-03,-1.007140895446624468e-01
1.434935212135314941e+01,-1.000000000000000000e+00,2.000000000000000000e+00,-2.220446049250313081e-16,1.484935212135314941e+01,-2.613277310924373431e+00,9.442436974789930604e-01,8.735630252100887727e-01,5.328025210084040175e+00,-3.120756302521007441e+00,2.085016806722693516e+00,-5.369747899159691418e-01,-1.231512605042015984e+00,-4.231176470588271510e-01,1.102689075630242321e+00,-2.185336134453774282e+00,4.157563025209942142e-01,-2.940504201680676388e+00,-9.421008403361544881e-01,2.497621848739482342e+00,1.484935212135314941e+01,-2.495181309356007612e-02,-9.632568251496802236e-02,3.658757526792731727e-04,-5.105348589117341719e-03,-2.802108027889534635e-03,-1.079458796706817547e-01
1.745626521110534668e+01,-1.000000000000000000e+00,4.000000000000000000e+00,-2.220446049250313081e-16,1.795626521110534668e+01,-2.248797468354434059e+00,1.258101265822787029e+00,8.897341772151947659e-01,6.043481012658232565e+00,-2.512278481012657494e+00,2.102451476793252727e+00,-3.889240506329140756e-01,-5.424050632911380232e-01,-5.117004219409315713e-01,8.078481012658123017e-01,-3.276962025316450422e+00,1.804282700421927954e+00,-2.597088607594938203e+00,-4.257594936709059863e-01,3.680637130801674317e+00,1.795626521110534668e+01,-1.290203043098766579e-02,-6.376839926130134506e-02,3.170671522200222640e-03,-2.299015542501147476e-03,-5.233006572582790325e-03,-1.541569238459389590e-01
2.077219510078430176e+01,1.000000000000000000e+00,-4.000000000000000000e+00,-2.220446049250313081e-16,2.127219510078430176e+01,-2.269789915966391014e+00,-2.677310924369724621e-01,-6.059747899159613205e-01,1.138739495798319679e+00,-7.474789915966525977e-02,-6.254621848739051748e-02,3.920168067226861286e-01,-6.806722689075618282e-01,-4.499663865546258967e-01,-1.477310924369855116e-01,-1.792436974789849147e-01,-3.198823529411777500e+00,-2.311512605042018276e+00,-1.359957983193296194e+00,-4.044789915966515159e-01,2.127219510078430176e+01,6.427084088209086832e-02,5.855984823483595392e-03,2.315270276994851884e-03,3.181878046871132806e-03,-1.301371803056099868e-02,-2.039268113672733918e-01
2.378931498527526855e+01,1.000000000000000000e+00,-2.000000000000000000e+00,-2.220446049250313081e-16,2.428931498527526855e+01,-2.401962025316459748e+00,3.903797468354449629e-01,-9.296329113924015619e-01,2.378291139240508834e+00,-1.055316455696203581e+00,5.842658227848146479e-01,-1.382911392405091200e-01,-7.082278481012650451e-01,-4.134303797468392161e-01,-2.911392405073954474e-03,-1.324430379746828423e+00,-3.399177215189886248e+00,-1.730000000000001315e+00,-1.146645569620273752e+00,2.505949367088478041e-01,2.428931498527526855e+01,4.877995101179784243e-02,1.709429546295163777e-02,2.840157807804644195e-03,4.505695397640990113e-03,-1.209207302890718053e-02,-2.353531987997345698e-01
2.690473794937133789e+01,1.000000000000000000e+00,0.000000000000000000e+00,-2.220446049250313081e-16,2.740473794937133789e+01,-2.854033613445381867e+00,1.230252100840361906e-01,-1.465134453781507862e+00,3.538739495798322476e+00,-1.388193277310926232e+00,7.670756302521062331e-01,4.443277310924340084e-01,-6.623949579831914791e-01,-4.422773109243732792e-01,-4.121848739496742492e-02,-2.313277310924362062e+00,-2.301302521008416146e+00,-1.991974789915967881e+00,-1.330966386554642389e+00,9.052100840334843801e-02,2.740473794937133789e+01,6.035600256891344301e-02,5.089652365481466684e-02,4.001725104081537907e-03,6.802717785371507203e-03,-1.321886941238284950e-02,-2.819528666651598958e-01
3.001825618743896484e+01,1.000000000000000000e+00,2.000000000000000000e+00,-2.220446049250313081e-16,3.051825618743896484e+01,-2.264747899159667455e+00,6.063025210084269090e-02,-2.283243697478986700e+00,4.275504201680672800e+00,-1.934621848739497052e+00,5.518235294117697087e-01,4.121848739495768132e-01,-4.859243697478977109e-01,-1.108033613445381649e+00,7.592016806722596822e-01,-3.268109243697469690e+00,-1.496848739495812985e+00,-1.828109243697480624e+00,-4.107983193277511824e-01,4.183781512604911601e-01,3.051825618743896484e+01,1.483074785627034042e-01,-5.105769448357844881e-02,6.567224558466477902e-03,-1.994432120183421676e-04,-1.900441380698354721e-02,-2.802112846297302728e-01
3.302756905555725098e+01,1.000000000000000000e+00,4.000000000000000000e+00,-2.220446049250313081e-16,3.352756905555725098e+01,-1.728536585365859413e+00,1.013048780487806999e+00,-8.894471544715404354e-01,5.185731707317076555e+00,-2.350731707317073482e+00,8.978861788618351658e-02,1.670731707317044679e-01,1.219512195122085529e-02,-1.096113821138216204e+00,1.412926829268281725e+00,-4.479756097560969152e+00,-8.278455284552991289e-01,-1.072073170731710601e+00,6.721951219511990150e-01,2.076577235772345542e+00,3.352756905555725098e+01,-2.856527902382123216e-02,-1.119868752868385664e-01,5.081072439110841284e-03,-5.220973499383396894e-03,-6.988594815926799098e-03,-3.025013279883986272e-01
