timestamp,x_cnc,y_cnc,z_cnc,timestamp_mag,Bx1,By1,Bz1,Bx2,By2,Bz2,Bx3,By3,Bz3,Bx4,By4,Bz4,Bx5,By5,Bz5,timestamp_ft,tx,ty,tz,fx,fy,fz
5.365844964981079102e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,-2.220446049250313081e-16,5.865844964981079102e+00,-4.253181818181817953e+00,6.305023923444869061e-01,2.948717703349276853e+00,2.711267942583733603e+00,-1.176531100478469538e+00,2.587626794258366392e+00,9.916507177033565545e-01,-6.891387559808628271e-01,4.401770334928281070e-01,1.129306220095698921e+00,8.124401913875651804e-01,-1.104799043062194119e+00,-4.946411483253595698e+00,9.760047846890045342e-01,3.009952153110244666e-01,5.865844964981079102e+00,-5.767615712671118888e-02,-5.491311266287518533e-02,3.553175555461912574e-03,-4.829732195416278420e-03,2.629498120076492773e-04,-7.549216591855553715e-02
8.427975177764892578e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,-2.220446049250313081e-16,8.927975177764892578e+00,-3.848571428571427866e+00,1.295714285714273828e+00,2.399809523809518730e+00,3.965714285714289744e+00,-1.330000000000000293e+00,2.282809523809517849e+00,6.700000000000078115e-01,-4.764285714285733664e-01,1.742380952381004655e-01,1.444285714285720834e+00,3.478571428571484159e-01,-2.045523809523803749e+00,-4.642857142857150343e+00,1.077857142857151951e+00,4.773333333333533157e-01,8.927975177764892578e+00,-6.538445697210376606e-02,-3.371271966122246777e-02,6.550744175910960115e-03,-3.256563534073176822e-03,8.513731039350939250e-04,-1.142982931364150412e-01
1.151202511787414551e+01,-1.000000000000000000e+00,0.000000000000000000e+00,-2.220446049250313081e-16,1.201202511787414551e+01,-3.283571428571426587e+00,1.539999999999988045e+00,2.048190476190467901e+00,3.603571428571428648e+00,-1.752857142857142447e+00,2.441428571428565064e+00,7.414285714285802076e-01,-2.357142857143021061e-02,-1.313190476190472022e+00,1.630000000000004556e+00,-4.564285714285654660e-01,-1.039714285714278486e+00,-4.605000000000009308e+00,1.870714285714296654e+00,1.073666666666685865e+00,1.201202511787414551e+01,1.092331312330705774e-02,2.545014826492183677e-02,3.897563616434744117e-03,2.058625477643328660e-03,-5.325907333837588166e-03,-1.099390471975008748e-01
1.449652600288391113e+01,-1.000000000000000000e+00,2.000000000000000000e+00,-2.220446049250313081e-16,1.499652600288391113e+01,-4.159514563106792906e+00,9.065533980582408669e-01,2.157223300970868340e+00,4.763446601941749847e+00,-2.322233009708738471e+00,2.832407766990285847e+00,4.935436893203956066e-01,-7.556796116504881367e-01,-3.625825242718400121e-01,1.716990291262141755e+00,-1.499999999999942213e-01,-1.116077669902906244e+00,-5.445873786407773309e+00,1.027864077669912390e+00,5.876796116505051959e-01,1.499652600288391113e+01,6.860415020830999168e-03,-6.866597631421771097e-02,5.052031663436343419e-03,-5.461247499977934725e-03,-3.761281043936603487e-03,-1.007423867010375923e-01
1.758400988578796387e+01,-1.000000000000000000e+00,4.000000000000000000e+00,-2.220446049250313081e-16,1.808400988578796387e+01,-4.408271889400918297e+00,1.500345622119802824e+00,2.608322580645154876e+00,6.158364055299531792e+00,-2.843709677419353543e+00,2.956460829493082088e+00,4.535253456221275958e-01,-2.077880184331814817e-01,-1.288843317972345082e+00,1.210023041474659777e+00,-1.332718894009211397e+00,-1.551331797235018461e+00,-5.497465437788022768e+00,1.012465437788027112e+00,4.504331797235218149e-01,1.808400988578796387e+01,3.698399577178233810e-02,-1.119836076158463312e-01,1.347256270559153701e-02,-9.661227486134949666e-03,-8.652599614697253569e-03,-1.520379959094909361e-01
2.087067389488220215e+01,1.000000000000000000e+00,-4.000000000000000000e+00,-2.220446049250313081e-16,2.137067389488220215e+01,-3.645958904109586118e+00,1.742123287671220266e+00,2.682383561643832071e+00,6.594315068493149745e+00,-2.552945205479450586e+00,3.080429223744284961e+00,2.614383561643913723e-01,1.101369863013682560e-01,-7.248995433789906517e-01,2.043493150684935866e+00,-2.608219178082184619e+00,3.135616438356847446e-02,-5.477397260273977331e+00,2.056780821917816748e+00,1.210036529680385442e+00,2.137067389488220215e+01,1.549725323077716377e-01,-8.312976935359574215e-02,8.139178374586594766e-03,-4.505543893024529199e-03,-1.781347786271987935e-02,-1.952852590511379438e-01
2.395522403717041016e+01,1.000000000000000000e+00,-2.000000000000000000e+00,-2.220446049250313081e-16,2.445522403717041016e+01,-3.181650717703349063e+00,-9.940191387560913527e-02,1.394698564593294998e+00,1.619641148325359437e+00,2.423684210526313443e-01,1.248200956937793649e+00,1.448110047846898452e+00,-2.455980861244032865e-01,-1.003014354066943253e-01,7.503588516746468873e-01,6.990430622009630168e-01,-3.610397129186595055e+00,-4.080143540669862290e+00,1.502799043062209794e+00,-1.773693779904286005e+00,2.445522403717041016e+01,1.546890008468269906e-01,-2.516474166941973581e-02,1.005325920559003647e-02,-4.485419886766010378e-04,-1.925335273249119752e-02,-2.266853925215000787e-01
2.703902220726013184e+01,1.000000000000000000e+00,0.000000000000000000e+00,-2.220446049250313081e-16,2.753902220726013184e+01,-3.881411483253586425e+00,1.474880382775000665e-01,5.896267942583676147e-01,3.207200956937799496e+00,-3.289234449760765622e-01,7.727464114832485187e-01,1.445239234449768650e+00,-4.056459330143554753e-01,-7.261866028708086063e-01,1.074043062200962684e+00,-2.971291866028653028e-01,-4.128291866028700241e+00,-4.449043062200962240e+00,7.743301435406787503e-01,-1.324267942583713165e+00,2.753902220726013184e+01,1.586052724837579420e-01,-4.778731923692961653e-02,8.011497500125312060e-03,-2.656385808309727134e-03,-2.017280880036501425e-02,-2.812242917253070518e-01
3.002294921875000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,-2.220446049250313081e-16,3.052294921875000000e+01,-3.246184210526312786e+00,8.032894736841987848e-01,-3.632719298245673523e-01,3.925921052631580643e+00,-1.207631578947367723e+00,4.116578947368367825e-01,1.563421052631586150e+00,-1.239473684210542492e-01,-1.903491228070170793e+00,1.784210526315794354e+00,-1.667763157894732062e+00,-3.977833333333328003e+00,-3.544736842105268515e+00,2.189342105263167859e+00,-1.024666666666646853e+00,3.052294921875000000e+01,2.681191587804310772e-01,-1.399771719288668836e-01,1.035645845297136769e-02,-9.199966263973661032e-03,-2.799545824609436448e-02,-2.735812690958642768e-01
3.300602793693542480e+01,1.000000000000000000e+00,4.000000000000000000e+00,-2.220446049250313081e-16,3.350602793693542480e+01,-2.699999999999997957e+00,1.668571428571417714e+00,2.124285714285651938e-01,3.987142857142857988e+00,-1.555714285714283163e+00,4.672857142857090307e-01,1.565000000000009273e+00,4.785714285714267602e-01,-1.707142857142851966e+00,2.396428571428575793e+00,-2.777142857142851806e+00,-2.571476190476183810e+00,-3.781428571428577357e+00,3.060714285714294824e+00,-1.710476190475992975e-01,3.350602793693542480e+01,8.620519342255730799e-02,-2.481670141840975063e-01,9.732435288883400926e-03,-1.682751453703357908e-02,-1.531451538072100930e-02,-3.106185966304371160e-01
3.639461207389831543e+01,3.000000000000000000e+00,-8.000000000000000000e+00,-2.220446049250313081e-16,3.689461207389831543e+01,-2.150311004784684066e+00,1.762320574162668407e+00,-2.635311004784744449e-01,4.285909090909091113e+00,-2.043516746411481400e+00,6.629377990430564971e-01,1.747392344497617156e+00,9.666028708133945768e-01,-2.285373205741620506e+00,2.480741626794264576e+00,-3.182296650717697961e+00,-1.767526315789468283e+00,-3.477272727272731956e+00,3.425526315789481746e+00,2.698947368421247273e-01,3.689461207389831543e+01,8.457267395661846598e-02,-2.301125423857969532e-01,3.059367364958723735e-03,-1.419634113988380193e-02,-1.092406071735875679e-02,-2.382568026915121984e-01
3.948084926605224609e+01,3.000000000000000000e+00,-6.000000000000000000e+00,-2.220446049250313081e-16,3.998084926605224609e+01,-1.853691588785042477e+00,1.833644859813073458e+00,-1.265420560748260412e-02,4.507149532710283069e+00,-1.910607476635514113e+00,4.508598130841069973e-01,1.255514018691596734e+00,1.064579439252334447e+00,-2.470785046728967593e+00,2.603271028037389634e+00,-3.568457943925226417e+00,-1.749570093457936792e+00,-3.311214953271035544e+00,3.311495327102814024e+00,5.098971962617010467e-01,3.998084926605224609e+01,3.924464433601945745e-02,-9.394065862190774385e-02,5.111501957768601473e-03,-3.220907429877285528e-03,-7.448622397425642104e-03,-2.665664137663129041e-01
