1717620803.727695	0	0	0
1717620804.3622699	0.0	4.0	1
1717620804.673054	0.0	4.0	-1.2
1717620807.080642	0.0	4.0	1
1717620807.492165	0.0	6.0	1
1717620807.801557	0.0	6.0	-1.2
1717620810.1665301	0.0	6.0	1
1717620810.5789921	0.0	8.0	1
1717620810.8895721	0.0	8.0	-1.2
1717620813.282223	0.0	8.0	1
1717620813.694738	0.0	10.0	1
1717620814.005284	0.0	10.0	-1.2
1717620816.391561	0.0	10.0	1
1717620816.803133	0.0	12.0	1
1717620817.1121972	0.0	12.0	-1.2
1717620819.5010629	0.0	12.0	1
1717620820.117116	2.0	4.0	1
1717620820.428127	2.0	4.0	-1.2
1717620822.824935	2.0	4.0	1
1717620823.134828	2.0	6.0	1
1717620823.445247	2.0	6.0	-1.2
1717620825.837774	2.0	6.0	1
1717620826.250112	2.0	8.0	1
1717620826.56067	2.0	8.0	-1.2
1717620828.9506052	2.0	8.0	1
1717620829.3623638	2.0	10.0	1
1717620829.6741881	2.0	10.0	-1.2
1717620832.064675	2.0	10.0	1
1717620832.374209	2.0	12.0	1
1717620832.683501	2.0	12.0	-1.2
1717620835.080273	2.0	12.0	1
1717620835.797014	4.0	0.0	1
1717620836.107745	4.0	0.0	-1.2
1717620838.498112	4.0	0.0	1
1717620838.909647	4.0	2.0	1
1717620839.220242	4.0	2.0	-1.2
1717620841.612302	4.0	2.0	1
1717620841.9234822	4.0	4.0	1
1717620842.2339892	4.0	4.0	-1.2
1717620844.62406	4.0	4.0	1
1717620845.03631	4.0	6.0	1
1717620845.34741	4.0	6.0	-1.2
1717620847.734412	4.0	6.0	1
1717620848.1459892	4.0	8.0	1
1717620848.4563048	4.0	8.0	-1.2
1717620850.8446112	4.0	8.0	1
1717620851.257997	4.0	10.0	1
1717620851.568629	4.0	10.0	-1.2
1717620853.968342	4.0	10.0	1
1717620854.277798	4.0	12.0	1
1717620854.588117	4.0	12.0	-1.2
1717620856.9795241	4.0	12.0	1
1717620857.3899221	4.0	14.0	1
1717620857.698854	4.0	14.0	-1.2
1717620860.0936892	4.0	14.0	1
1717620860.5055091	4.0	16.0	1
1717620860.8164322	4.0	16.0	-1.2
1717620863.209045	4.0	16.0	1
1717620863.926183	6.0	0.0	1
1717620864.236268	6.0	0.0	-1.2
1717620866.617603	6.0	0.0	1
1717620867.0293	6.0	2.0	1
1717620867.339895	6.0	2.0	-1.2
1717620869.731563	6.0	2.0	1
1717620870.14305	6.0	4.0	1
1717620870.454839	6.0	4.0	-1.2
1717620872.817601	6.0	4.0	1
1717620873.229012	6.0	6.0	1
1717620873.538928	6.0	6.0	-1.2
1717620875.900757	6.0	6.0	1
1717620876.312404	6.0	8.0	1
1717620876.6218612	6.0	8.0	-1.2
1717620879.007675	6.0	8.0	1
1717620879.418337	6.0	10.0	1
1717620879.72766	6.0	10.0	-1.2
1717620882.109571	6.0	10.0	1
1717620882.520073	6.0	12.0	1
1717620882.829769	6.0	12.0	-1.2
1717620885.217847	6.0	12.0	1
1717620885.528163	6.0	14.0	1
1717620885.8383858	6.0	14.0	-1.2
1717620888.227844	6.0	14.0	1
1717620888.63816	6.0	16.0	1
1717620888.948313	6.0	16.0	-1.2
1717620891.337426	6.0	16.0	1
1717620892.053514	8.0	0.0	1
1717620892.364036	8.0	0.0	-1.2
1717620894.726283	8.0	0.0	1
1717620895.137536	8.0	2.0	1
1717620895.4474618	8.0	2.0	-1.2
1717620897.836237	8.0	2.0	1
1717620898.246698	8.0	4.0	1
1717620898.555823	8.0	4.0	-1.2
1717620900.95073	8.0	4.0	1
1717620901.2612019	8.0	6.0	1
1717620901.571567	8.0	6.0	-1.2
1717620903.9600809	8.0	6.0	1
1717620904.370974	8.0	8.0	1
1717620904.680852	8.0	8.0	-1.2
1717620907.060065	8.0	8.0	1
1717620907.3698611	8.0	10.0	1
1717620907.6807559	8.0	10.0	-1.2
1717620910.079576	8.0	10.0	1
1717620910.4895911	8.0	12.0	1
1717620910.799517	8.0	12.0	-1.2
1717620913.1878731	8.0	12.0	1
1717620913.5999749	8.0	14.0	1
1717620913.909653	8.0	14.0	-1.2
1717620916.295419	8.0	14.0	1
1717620916.7075222	8.0	16.0	1
1717620917.018048	8.0	16.0	-1.2
1717620919.4010181	8.0	16.0	1
1717620920.116029	10.0	0.0	1
1717620920.4265962	10.0	0.0	-1.2
1717620922.8166459	10.0	0.0	1
1717620923.226466	10.0	2.0	1
1717620923.5371032	10.0	2.0	-1.2
1717620925.921929	10.0	2.0	1
1717620926.333479	10.0	4.0	1
1717620926.644416	10.0	4.0	-1.2
1717620929.031283	10.0	4.0	1
1717620929.442833	10.0	6.0	1
1717620929.7533288	10.0	6.0	-1.2
1717620932.1401489	10.0	6.0	1
1717620932.451673	10.0	8.0	1
1717620932.761914	10.0	8.0	-1.2
1717620935.156182	10.0	8.0	1
1717620935.57202	10.0	10.0	1
1717620935.886604	10.0	10.0	-1.2
1717620938.356201	10.0	10.0	1
1717620938.770369	10.0	12.0	1
1717620939.082981	10.0	12.0	-1.2
1717620941.524818	10.0	12.0	1
1717620941.941476	10.0	14.0	1
1717620942.25487	10.0	14.0	-1.2
1717620944.7082372	10.0	14.0	1
1717620945.0213919	10.0	16.0	1
1717620945.336308	10.0	16.0	-1.2
1717620947.8008	10.0	16.0	1
1717620948.5188632	12.0	0.0	1
1717620948.8300428	12.0	0.0	-1.2
1717620951.192297	12.0	0.0	1
1717620951.604327	12.0	2.0	1
1717620951.91564	12.0	2.0	-1.2
1717620954.2793658	12.0	2.0	1
1717620954.6920168	12.0	4.0	1
1717620955.002607	12.0	4.0	-1.2
1717620957.3663301	12.0	4.0	1
1717620957.6754901	12.0	6.0	1
1717620957.98627	12.0	6.0	-1.2
1717620960.359744	12.0	6.0	1
1717620960.77224	12.0	8.0	1
1717620961.083185	12.0	8.0	-1.2
1717620963.478136	12.0	8.0	1
1717620963.790308	12.0	10.0	1
1717620964.101321	12.0	10.0	-1.2
1717620966.464246	12.0	10.0	1
