1717620468.954313	0	0	0
1717620469.501523	0.0	4.0	1
1717620469.8144472	0.0	4.0	-1.2
1717620470.127199	0.0	4.0	1
1717620470.543021	0.0	6.0	1
1717620470.854301	0.0	6.0	-1.2
1717620471.1656342	0.0	6.0	1
1717620471.477799	0.0	8.0	1
1717620471.789967	0.0	8.0	-1.2
1717620472.102036	0.0	8.0	1
1717620472.413235	0.0	10.0	1
1717620472.7242692	0.0	10.0	-1.2
1717620473.036754	0.0	10.0	1
1717620473.3490849	0.0	12.0	1
1717620473.662315	0.0	12.0	-1.2
1717620473.973183	0.0	12.0	1
1717620474.592174	2.0	4.0	1
1717620474.904788	2.0	4.0	-1.2
1717620475.2168498	2.0	4.0	1
1717620475.5294359	2.0	6.0	1
1717620475.8416	2.0	6.0	-1.2
1717620476.153389	2.0	6.0	1
1717620476.568886	2.0	8.0	1
1717620476.88133	2.0	8.0	-1.2
1717620477.193644	2.0	8.0	1
1717620477.607446	2.0	10.0	1
1717620477.919349	2.0	10.0	-1.2
1717620478.231791	2.0	10.0	1
1717620478.646888	2.0	12.0	1
1717620478.95821	2.0	12.0	-1.2
1717620479.26999	2.0	12.0	1
1717620479.9907699	4.0	0.0	1
1717620480.303516	4.0	0.0	-1.2
1717620480.615715	4.0	0.0	1
1717620481.03123	4.0	2.0	1
1717620481.343918	4.0	2.0	-1.2
1717620481.656372	4.0	2.0	1
1717620481.9696589	4.0	4.0	1
1717620482.2825558	4.0	4.0	-1.2
1717620482.5940921	4.0	4.0	1
1717620483.009503	4.0	6.0	1
1717620483.322127	4.0	6.0	-1.2
1717620483.6337018	4.0	6.0	1
1717620484.048277	4.0	8.0	1
1717620484.360842	4.0	8.0	-1.2
1717620484.672251	4.0	8.0	1
1717620485.0844648	4.0	10.0	1
1717620485.396833	4.0	10.0	-1.2
1717620485.708666	4.0	10.0	1
1717620486.12415	4.0	12.0	1
1717620486.4368188	4.0	12.0	-1.2
1717620486.7484329	4.0	12.0	1
