1717620754.1157289	4	-139.2	-70.8	72.84	25.62
1717620754.1157289	5	71.55	-135.45	90.51	24.42
1717620754.117387	1	72.75	-91.35	92.2	21.99
1717620754.117387	2	-44.85	18.15	74.54	23.61
1717620754.117387	3	97.35	25.05	98.49	25.44
1717620754.117387	4	-137.7	-72.75	80.83	25.6
1717620754.117387	5	73.8	-139.35	89.54	24.6
1717620754.118437	1	70.5	-97.5	86.39	22.12
1717620754.118437	2	-51.45	14.7	75.5	23.74
1717620754.118437	3	100.65	23.1	107.21	25.44
1717620754.118437	4	-140.85	-69.0	73.81	25.42
1717620754.118437	5	70.05	-140.1	89.78	24.56
1717620754.119391	1	67.65	-88.05	90.75	22.15
1717620754.119391	2	-41.7	9.3	85.18	23.43
1717620754.119391	3	100.95	26.55	101.64	25.51
1717620754.119391	4	-137.55	-68.7	82.76	25.33
1717620754.119391	5	73.35	-135.75	87.36	24.65
1717620754.1203892	1	73.35	-89.1	87.12	21.9
1717620754.1203892	2	-42.75	15.75	77.92	23.72
1717620754.1203892	3	90.45	27.45	108.66	25.46
1717620754.1203892	4	-137.4	-69.75	83.25	25.38
1717620754.1203892	5	70.35	-139.95	90.02	24.54
1717620754.1248589	1	70.65	-87.45	94.14	21.95
1717620754.1248589	2	-48.45	19.5	75.5	23.69
1717620754.1248589	3	96.3	30.0	94.38	25.46
1717620754.1248589	4	-138.0	-78.0	69.45	25.66
1717620754.1248589	5	68.25	-144.6	85.67	24.78
1717620754.126959	1	75.9	-90.45	93.41	21.99
1717620754.126959	2	-50.4	17.55	85.18	23.74
1717620754.126959	3	100.95	26.7	107.21	25.2
1717620754.126959	4	-135.15	-73.5	86.39	25.6
1717620754.126959	5	70.95	-143.55	90.99	24.58
1717620754.131211	1	72.15	-93.0	88.09	21.95
1717620754.131211	2	-40.2	13.8	77.68	23.72
1717620754.131211	3	100.95	32.7	102.85	25.46
1717620754.131211	4	-138.0	-70.5	74.05	25.51
1717620754.131211	5	67.5	-141.6	77.92	24.51
1717620754.134897	1	74.1	-92.4	75.26	21.95
1717620754.134897	2	-44.4	15.45	83.25	23.54
1717620754.134897	3	96.75	26.25	102.12	25.33
1717620754.134897	4	-135.75	-65.85	85.67	25.55
1717620754.134897	5	82.35	-132.75	90.99	24.49
1717620754.1388931	1	72.9	-87.3	86.88	22.12
1717620754.1388931	2	-48.9	14.1	82.76	23.78
1717620754.1388931	3	95.4	23.4	99.95	25.42
1717620754.1388931	4	-135.75	-68.4	88.09	25.58
1717620754.1388931	5	69.75	-132.0	90.75	24.73
1717620754.143098	1	74.4	-93.3	84.7	22.04
1717620754.143098	2	-44.85	12.0	82.04	23.85
1717620754.143098	3	101.1	29.85	103.09	25.66
1717620754.143098	4	-137.1	-64.2	84.94	25.55
1717620754.143098	5	74.55	-135.9	90.27	24.73
1717620754.150464	1	72.45	-86.1	83.49	22.01
1717620754.150464	2	-42.3	13.8	81.31	23.85
1717620754.150464	3	101.85	25.95	100.91	25.62
1717620754.150464	4	-141.9	-65.7	82.04	25.51
1717620754.150464	5	66.0	-143.4	78.65	24.78
1717620754.154302	1	73.8	-92.25	89.06	22.17
1717620754.154302	2	-43.8	14.85	75.75	23.63
1717620754.154302	3	101.55	25.35	102.37	25.46
1717620754.154302	4	-144.0	-71.1	82.52	25.46
1717620754.154302	5	73.8	-139.8	91.96	24.45
1717620754.157335	1	70.35	-87.45	81.55	21.84
1717620754.157335	2	-41.4	17.25	85.67	23.85
1717620754.157335	3	88.8	28.8	101.64	25.42
1717620754.157335	4	-132.6	-69.0	75.5	25.6
1717620754.157335	5	71.85	-140.1	92.2	24.65
1717620754.1611829	1	70.05	-86.25	88.81	22.23
1717620754.1611829	2	-46.95	12.15	83.73	23.92
1717620754.1611829	3	96.9	22.8	102.37	25.24
1717620754.1611829	4	-141.3	-72.0	82.76	25.35
1717620754.1611829	5	75.3	-132.6	89.78	24.67
1717620754.169612	1	63.6	-96.0	89.54	21.9
1717620754.169612	2	-41.4	17.1	89.3	23.76
1717620754.169612	3	95.25	21.15	103.33	25.22
1717620754.169612	4	-137.25	-69.45	76.96	25.6
1717620754.169612	5	67.5	-135.75	80.83	24.47
1717620754.170037	1	75.9	-92.1	87.85	21.9
1717620754.170037	2	-40.8	14.1	79.38	23.58
1717620754.170037	3	100.65	28.5	99.7	25.29
1717620754.170037	4	-135.15	-66.6	76.71	25.58
1717620754.170037	5	70.5	-138.3	85.43	24.51
1717620754.171511	1	77.1	-88.05	87.6	21.95
1717620754.171511	2	-38.85	14.55	75.99	23.78
1717620754.171511	3	98.55	22.95	109.87	25.18
1717620754.171511	4	-133.5	-75.75	88.81	25.64
1717620754.171511	5	67.95	-139.2	80.59	24.45
1717620754.175769	1	72.3	-85.95	83.97	22.21
1717620754.175769	2	-41.1	16.35	80.1	23.87
1717620754.175769	3	105.6	30.15	94.86	25.42
1717620754.175769	4	-141.9	-66.9	81.31	25.42
1717620754.175769	5	70.95	-135.6	95.35	24.69
1717620754.179819	1	69.15	-86.85	89.78	22.17
1717620754.179819	2	-44.7	13.35	83.01	23.69
1717620754.179819	3	96.0	23.55	100.91	25.4
1717620754.179819	4	-136.2	-71.85	77.2	25.58
1717620754.179819	5	67.8	-137.85	91.23	24.42
1717620754.266387	1	72.45	-91.65	87.12	22.01
1717620754.266387	2	-35.85	18.6	80.34	23.96
1717620754.266387	3	98.7	29.85	97.77	25.33
1717620754.266387	4	-136.2	-66.0	81.07	25.44
1717620754.266387	5	73.35	-137.4	87.85	24.45
1717620754.267051	1	73.35	-91.65	87.85	22.28
1717620754.267051	2	-40.95	19.95	82.28	23.98
1717620754.267051	3	92.25	27.9	97.28	25.51
1717620754.267051	4	-130.05	-67.95	76.23	25.42
1717620754.267051	5	69.45	-133.65	83.01	24.51
1717620754.267686	1	66.3	-96.45	96.07	21.88
1717620754.267686	2	-43.35	17.25	90.02	23.56
1717620754.267686	3	101.1	25.5	99.7	25.42
1717620754.267686	4	-136.95	-75.45	81.07	25.62
1717620754.267686	5	70.95	-141.3	88.81	24.69
1717620754.2682822	1	76.8	-87.3	88.09	22.06
1717620754.2682822	2	-45.45	16.5	72.6	24.05
1717620754.2682822	3	101.25	24.15	96.32	25.33
1717620754.2682822	4	-134.55	-71.1	78.17	25.66
1717620754.2682822	5	72.9	-142.8	86.15	24.6
1717620754.268883	1	67.8	-92.7	86.64	22.19
1717620754.268883	2	-46.35	14.85	73.81	23.92
1717620754.268883	3	97.35	27.45	105.27	25.27
1717620754.268883	4	-131.1	-68.7	76.23	25.6
1717620754.268883	5	76.2	-138.75	88.33	24.45
1717620754.2694662	1	72.6	-87.75	86.88	22.06
1717620754.2694662	2	-39.9	19.8	82.28	23.89
1717620754.2694662	3	104.85	27.6	94.62	25.44
1717620754.2694662	4	-140.55	-63.45	82.76	25.53
1717620754.2694662	5	67.2	-132.15	88.57	24.65
1717620754.269985	1	67.5	-87.6	89.54	22.08
1717620754.269985	2	-40.65	18.75	83.97	23.89
1717620754.269985	3	102.15	27.75	109.63	25.38
1717620754.269985	4	-142.65	-79.8	78.17	25.62
1717620754.269985	5	72.0	-138.15	89.06	24.71
1717620754.2705479	1	72.6	-90.75	77.92	21.92
1717620754.2705479	2	-46.8	16.65	84.7	23.63
1717620754.2705479	3	96.75	24.3	101.4	25.55
1717620754.2705479	4	-142.05	-72.3	75.26	25.75
1717620754.2705479	5	77.25	-133.05	82.52	24.58
1717620754.271072	1	67.2	-82.95	82.28	21.97
1717620754.271072	2	-44.25	19.2	81.31	23.94
1717620754.271072	3	100.95	33.15	103.33	25.49
1717620754.271072	4	-136.8	-72.3	80.83	25.66
1717620754.271072	5	73.65	-136.65	85.43	24.62
1717620754.271681	1	75.75	-90.0	91.23	21.92
1717620754.271681	2	-40.05	17.85	88.09	23.85
1717620754.271681	3	102.15	30.45	106.48	25.46
1717620754.271681	4	-137.4	-70.2	84.94	25.6
1717620754.271681	5	61.05	-132.75	83.49	24.62
1717620754.272646	1	67.95	-90.15	88.09	22.06
1717620754.272646	2	-39.15	19.5	76.47	23.69
1717620754.272646	3	101.1	28.2	98.49	25.4
1717620754.272646	4	-137.85	-68.1	84.94	25.51
1717620754.272646	5	68.25	-142.8	87.12	24.67
1717620754.273361	1	67.65	-94.35	85.91	22.04
1717620754.273361	2	-48.9	18.45	82.52	23.65
1717620754.273361	3	106.05	25.95	103.09	25.49
1717620754.273361	4	-138.15	-74.1	75.26	25.64
1717620754.273361	5	67.2	-141.75	90.75	24.73
1717620754.2738628	1	77.1	-87.9	95.35	21.95
1717620754.2738628	2	-44.25	16.2	82.04	23.78
1717620754.2738628	3	98.25	19.5	95.83	25.15
1717620754.2738628	4	-138.3	-68.1	75.26	25.62
1717620754.2738628	5	74.25	-139.35	83.49	24.71
1717620754.274341	1	72.45	-89.4	85.18	21.92
1717620754.274341	2	-41.25	18.45	80.34	23.78
1717620754.274341	3	97.5	20.1	106.24	25.44
1717620754.274341	4	-137.25	-76.95	85.91	25.55
1717620754.274341	5	71.7	-141.9	92.2	24.73
1717620754.274842	1	73.35	-85.95	100.43	22.17
1717620754.274842	2	-37.65	19.8	82.76	23.81
1717620754.274842	3	95.85	25.35	110.11	25.4
1717620754.274842	4	-135.9	-74.4	79.62	25.75
1717620754.274842	5	69.6	-134.1	81.07	24.67
1717620754.2753541	1	72.6	-94.05	88.57	22.1
1717620754.2753541	2	-45.6	14.1	75.75	23.69
1717620754.2753541	3	99.15	29.55	98.98	25.42
1717620754.2753541	4	-134.7	-70.5	74.05	25.62
1717620754.2753541	5	61.65	-139.8	86.39	24.58
1717620754.276008	1	70.2	-87.75	91.48	22.1
1717620754.276008	2	-46.05	13.2	76.96	23.65
1717620754.276008	3	98.7	30.6	97.77	25.31
1717620754.276008	4	-140.7	-69.0	78.17	25.38
1717620754.276008	5	71.25	-135.6	86.39	24.49
1717620754.276593	1	67.2	-88.95	90.99	21.97
1717620754.276593	2	-41.25	15.15	84.46	23.87
1717620754.276593	3	96.45	26.4	97.04	25.4
1717620754.276593	4	-140.25	-68.7	87.36	25.55
1717620754.276593	5	70.8	-134.55	87.85	24.54
1717620754.277144	1	67.95	-91.2	88.57	22.1
1717620754.277144	2	-43.05	17.7	85.91	23.63
1717620754.277144	3	92.55	27.6	96.32	25.31
1717620754.277144	4	-141.45	-74.4	77.68	25.64
1717620754.277144	5	75.3	-134.55	83.25	24.51
1717620754.277619	1	70.35	-90.6	95.35	21.92
1717620754.277619	2	-45.15	16.05	78.17	23.61
1717620754.277619	3	95.7	25.65	96.56	25.24
1717620754.277619	4	-143.4	-73.2	85.43	25.44
1717620754.277619	5	73.35	-137.55	87.85	24.65
1717620754.278097	1	71.4	-84.3	87.12	22.04
1717620754.278097	2	-49.8	15.75	81.8	23.72
1717620754.278097	3	101.7	27.45	101.88	25.44
1717620754.278097	4	-141.0	-75.0	82.04	25.58
1717620754.278097	5	65.25	-140.4	91.23	24.71
1717620754.2785861	1	72.0	-89.25	81.31	22.12
1717620754.2785861	2	-41.85	19.2	76.71	23.78
1717620754.2785861	3	102.9	31.8	101.64	25.35
1717620754.2785861	4	-140.55	-74.4	81.55	25.69
1717620754.2785861	5	69.75	-134.85	98.74	24.76
1717620754.279055	1	78.3	-97.5	92.44	22.23
1717620754.279055	2	-42.6	17.7	82.76	23.56
1717620754.279055	3	97.05	24.45	107.21	25.49
1717620754.279055	4	-136.05	-71.1	81.07	25.84
1717620754.279055	5	69.15	-138.75	83.73	24.51
1717620754.279552	1	72.6	-87.3	90.75	22.08
1717620754.279552	2	-39.15	17.7	73.33	23.83
1717620754.279552	3	94.65	26.55	110.11	25.4
1717620754.279552	4	-136.65	-71.25	78.17	25.66
1717620754.279552	5	67.35	-141.45	95.83	24.58
1717620754.281387	1	70.2	-91.35	95.11	22.12
1717620754.281387	2	-48.0	14.4	85.67	23.61
1717620754.281387	3	101.4	22.35	107.45	25.46
1717620754.281387	4	-135.75	-67.8	74.54	25.6
1717620754.281387	5	67.95	-139.8	78.41	24.73
1717620754.285314	1	71.25	-93.6	93.17	22.15
1717620754.285314	2	-45.15	16.8	84.7	23.67
1717620754.285314	3	101.85	29.55	106.24	25.24
1717620754.285314	4	-137.1	-67.2	85.18	25.44
1717620754.285314	5	72.15	-138.45	85.18	24.62
1717620754.289494	1	70.8	-90.9	88.33	22.19
1717620754.289494	2	-41.85	18.75	84.94	23.41
1717620754.289494	3	95.1	25.05	110.11	25.66
1717620754.289494	4	-142.8	-70.2	80.34	25.66
1717620754.289494	5	63.15	-139.35	85.67	24.58
1717620754.2929568	1	76.8	-89.25	86.15	22.15
1717620754.2929568	2	-42.6	22.05	82.04	23.94
1717620754.2929568	3	94.5	21.75	103.33	25.75
1717620754.2929568	4	-136.05	-72.0	73.81	25.6
1717620754.2929568	5	70.5	-140.7	82.28	24.78
1717620754.297874	1	68.4	-90.0	91.72	22.19
1717620754.297874	2	-46.2	15.9	74.78	23.74
1717620754.297874	3	97.35	23.7	96.56	25.24
1717620754.297874	4	-138.3	-65.25	77.92	25.69
1717620754.297874	5	72.0	-142.35	86.88	24.76
1717620754.301808	1	69.75	-86.7	86.39	22.04
1717620754.301808	2	-44.85	10.35	85.91	23.87
1717620754.301808	3	98.1	19.95	101.16	25.58
1717620754.301808	4	-135.45	-69.15	83.01	25.62
1717620754.301808	5	69.75	-134.7	86.15	24.71
1717620754.306412	1	74.25	-79.2	83.49	22.23
1717620754.306412	2	-42.45	11.7	84.22	23.67
1717620754.306412	3	94.5	34.5	96.8	25.62
1717620754.306412	4	-142.65	-71.1	72.36	25.66
1717620754.306412	5	71.25	-134.55	85.91	24.69
1717620754.309896	1	70.95	-93.75	81.31	21.97
1717620754.309896	2	-38.1	9.0	76.71	23.94
1717620754.309896	3	105.0	22.95	108.42	25.24
1717620754.309896	4	-138.6	-68.85	82.04	25.49
1717620754.309896	5	75.75	-140.85	91.48	24.65
1717620754.313693	1	72.15	-93.0	90.75	22.01
1717620754.313693	2	-40.65	14.1	77.92	23.76
1717620754.313693	3	103.2	25.35	97.28	25.38
1717620754.313693	4	-142.5	-73.05	70.42	25.6
1717620754.313693	5	71.25	-136.65	91.96	24.71
1717620754.31795	1	73.95	-89.85	91.48	21.86
1717620754.31795	2	-44.7	16.05	78.65	23.67
1717620754.31795	3	98.7	28.65	98.25	25.55
1717620754.31795	4	-130.05	-74.25	73.81	25.62
1717620754.31795	5	66.0	-143.85	78.89	24.76
1717620754.321901	1	63.45	-92.55	88.09	22.08
1717620754.321901	2	-45.6	17.85	74.29	23.81
1717620754.321901	3	98.1	27.6	100.67	25.2
1717620754.321901	4	-140.85	-66.45	81.31	25.58
1717620754.321901	5	72.0	-138.3	84.94	24.47
1717620754.325556	1	78.3	-89.85	83.01	21.99
1717620754.325556	2	-43.35	18.75	85.43	23.78
1717620754.325556	3	102.15	24.0	102.85	25.44
1717620754.325556	4	-136.05	-73.95	73.08	25.69
1717620754.325556	5	69.9	-138.15	89.54	24.78
1717620754.328525	1	72.6	-90.15	83.49	22.15
1717620754.328525	2	-44.85	18.75	78.65	23.65
1717620754.328525	3	100.65	22.2	98.01	25.42
1717620754.328525	4	-135.45	-71.7	75.02	25.44
1717620754.328525	5	79.2	-139.95	85.43	24.67
1717620754.332632	1	65.85	-88.65	88.33	22.23
1717620754.332632	2	-44.7	14.85	73.08	23.74
1717620754.332632	3	98.7	27.75	96.8	25.27
1717620754.332632	4	-135.9	-69.45	74.05	25.66
1717620754.332632	5	67.95	-137.7	86.64	24.6
1717620754.337186	1	67.95	-95.25	94.86	21.9
1717620754.337186	2	-44.85	21.0	78.17	23.67
1717620754.337186	3	100.65	27.0	98.74	25.42
1717620754.337186	4	-137.7	-70.65	75.02	25.75
1717620754.337186	5	65.85	-138.45	76.71	24.67
1717620754.341107	1	78.9	-86.25	80.83	22.06
1717620754.341107	2	-41.7	19.2	81.31	23.94
1717620754.341107	3	103.95	22.05	103.58	25.31
1717620754.341107	4	-141.75	-73.8	78.41	25.62
1717620754.341107	5	71.1	-130.2	89.54	24.69
1717620754.347855	1	65.55	-90.3	83.49	21.95
1717620754.347855	2	-45.75	20.4	77.68	23.87
1717620754.347855	3	99.15	28.35	98.25	25.4
1717620754.347855	4	-141.0	-79.2	79.62	25.69
1717620754.347855	5	72.3	-142.05	80.83	24.67
1717620754.352674	1	77.25	-91.35	74.29	22.1
1717620754.352674	2	-49.95	20.55	83.97	23.74
1717620754.352674	3	99.0	23.4	102.12	25.4
1717620754.352674	4	-137.1	-76.95	80.34	25.62
1717620754.352674	5	69.45	-133.35	84.46	24.62
1717620754.3568919	1	77.55	-91.8	98.98	22.15
1717620754.3568919	2	-44.25	15.9	87.6	23.96
1717620754.3568919	3	100.95	26.55	102.85	25.46
1717620754.3568919	4	-135.0	-72.3	87.6	25.49
1717620754.3568919	5	75.75	-137.4	79.38	24.65
1717620754.3608708	1	68.25	-95.4	85.18	22.01
1717620754.3608708	2	-45.75	15.15	82.28	23.58
1717620754.3608708	3	103.2	15.75	103.82	25.44
1717620754.3608708	4	-141.6	-71.1	79.62	25.77
1717620754.3608708	5	74.25	-139.95	72.84	24.47
1717620754.364567	1	79.2	-85.8	88.33	22.1
1717620754.364567	2	-40.2	20.4	81.55	23.74
1717620754.364567	3	99.6	23.7	106.72	25.38
